uxLang,recommendedVideoId,hoursOffset,pseudonym,top20,isAPItoo,step
en,28ZN0wsfBpk,23,apple-icecream-feta,false,false,English
en,agvHuHugb0k,23,apple-icecream-feta,false,false,English
en,Op72U5soovQ,23,apple-icecream-feta,false,false,English
en,YH1dDBKbKUg,23,apple-icecream-feta,false,true,English
en,dKbf9l-pycc,23,apple-icecream-feta,false,false,English
en,2F3KHb_1bkw,23,apple-icecream-feta,false,false,English
en,SoC-EMmh8Yk,23,apple-icecream-feta,false,false,English
en,EJDYz2Cd9dE,23,apple-icecream-feta,false,false,English
en,GIcCypc3bmU,23,apple-icecream-feta,false,false,English
en,sqrhH6xIegw,23,apple-icecream-feta,false,false,English
en,-SoZcjMWxm8,23,apple-icecream-feta,false,false,English
en,6sOUg4Tg6kE,23,apple-icecream-feta,false,true,English
en,yQdjfGmGw-s,23,apple-icecream-feta,false,false,English
en,AJRMEmvMB24,23,apple-icecream-feta,false,false,English
en,0XPQlUXosaA,23,apple-icecream-feta,false,true,English
en,dEEIwT_mmDA,23,apple-icecream-feta,false,false,English
en,ZBXSC30pmQY,23,apple-icecream-feta,false,true,English
en,-xPiXe43Y14,23,apple-icecream-feta,false,false,English
en,bbhiYH3sRk4,23,apple-icecream-feta,false,false,English
en,fAoCu0nn0Cg,23,apple-icecream-feta,false,false,English
en,GGowUgT0Fr4,23,apple-icecream-feta,false,false,English
en,1APwq1df6Mw,23,apple-icecream-feta,false,false,English
en,MPONnXFCtCM,23,apple-icecream-feta,false,false,English
en,qR2oyfKt2Ms,23,apple-icecream-feta,false,false,English
en,08upmWPFnr0,23,apple-icecream-feta,false,false,English
en,q5dNe2NRbqc,23,apple-icecream-feta,false,false,English
en,Haaq59UpINI,23,apple-icecream-feta,false,false,English
en,4czayodBQ3o,23,apple-icecream-feta,false,false,English
en,hiXVdfOSlF8,23,apple-icecream-feta,false,false,English
en,O2QvxdbaMP8,23,apple-icecream-feta,false,true,English
en,CoAmw5rtweA,23,apple-icecream-feta,false,false,English
en,r5v3wHOlPcY,23,apple-icecream-feta,false,false,English
en,igfsf096n3M,23,apple-icecream-feta,false,false,English
en,beYlKvGOxqI,23,apple-icecream-feta,false,false,English
en,2sA_gQFZiPQ,23,apple-icecream-feta,false,false,English
en,ZIAHa2aGf34,23,apple-icecream-feta,false,false,English
en,mp0ZgkbJLlM,23,apple-icecream-feta,false,false,English
en,nvG-uNxyR4M,23,apple-icecream-feta,false,false,English
en,IkvMQi82fSg,23,apple-icecream-feta,false,false,English
en,vwZJGK5HoAg,23,apple-icecream-feta,false,false,English
en,GUWKL3Fu9WA,23,apple-icecream-feta,false,true,English
en,1SL3uOPPWAA,23,apple-icecream-feta,false,false,English
en,KBBfa_wVbas,23,apple-icecream-feta,false,false,English
en,8qdNT1fDqRE,23,apple-icecream-feta,false,false,English
en,jDKGE70xSbs,23,apple-icecream-feta,false,false,English
en,qBMTtI8Z6CE,23,apple-icecream-feta,false,false,English
en,u-SRV4VUDl4,23,apple-icecream-feta,false,false,English
en,b3V0gw88tgo,23,apple-icecream-feta,false,false,English
en,-vLoM-EqWq8,23,apple-icecream-feta,false,false,English
en,1Jwo5qc78QU,23,apple-icecream-feta,false,false,English
en,86tAXsYpxxc,23,apple-icecream-feta,false,false,English
en,AjBlq529Mx8,23,apple-icecream-feta,false,false,English
en,onwYpQjkd-E,23,apple-icecream-feta,false,false,English
en,9xP_4tqe1Qo,23,apple-icecream-feta,false,false,English
en,NzRzf_Sg14s,23,apple-icecream-feta,false,false,English
en,ckIIx1OnoZ0,23,apple-icecream-feta,false,true,English
en,oWW3ElCbBc0,23,apple-icecream-feta,false,false,English
en,9s6rskpUa6s,23,apple-icecream-feta,false,false,English
en,LwEgTrXT8Vw,23,apple-icecream-feta,false,false,English
en,KC02qFaUvo8,23,apple-icecream-feta,false,false,English
en,_Gc-ImTHyzU,23,apple-icecream-feta,false,false,English
en,ss9svD5krf8,23,apple-icecream-feta,false,false,English
en,3Sac7eePWuQ,23,apple-icecream-feta,false,false,English
en,iL53Y28Rp84,23,apple-icecream-feta,false,false,English
en,le6ekoXhE20,23,apple-icecream-feta,true,false,Porutuguese
en,h9d86ocFlxE,23,apple-icecream-feta,true,false,Porutuguese
en,KmTGylRZN6Q,23,apple-icecream-feta,true,true,Porutuguese
en,zF2pXXJIAGM,23,apple-icecream-feta,true,true,Porutuguese
en,z2KpsZRpoZ8,23,apple-icecream-feta,true,false,Porutuguese
en,G1LoovRQQS4,23,apple-icecream-feta,true,true,Porutuguese
en,ltlcmSWzALY,23,apple-icecream-feta,true,true,Porutuguese
en,fgBla7RepXU,23,apple-icecream-feta,true,false,Porutuguese
en,0SNw_uyurCo,23,apple-icecream-feta,true,false,Porutuguese
en,NJLXdsO1GBI,23,apple-icecream-feta,true,false,Porutuguese
en,roC9qqxJCo0,23,apple-icecream-feta,true,false,Porutuguese
en,Yve6ffBoRG0,23,apple-icecream-feta,true,false,Porutuguese
en,nr3LGSTbtUc,23,apple-icecream-feta,true,true,Porutuguese
en,tcrZd5uxajw,23,apple-icecream-feta,true,true,Porutuguese
en,ePiRtMx6ulQ,23,apple-icecream-feta,true,true,Porutuguese
en,riYB5xFRHgg,23,apple-icecream-feta,true,true,Porutuguese
en,55WvuKrtgwY,23,apple-icecream-feta,true,true,Porutuguese
en,v_HEP84VvWY,23,apple-icecream-feta,true,false,Porutuguese
en,X9zHnh-Aje0,23,apple-icecream-feta,true,false,Porutuguese
en,5BA-zjmk62o,23,apple-icecream-feta,true,true,Porutuguese
en,hiwJ2S0OsHE,23,apple-icecream-feta,false,true,Porutuguese
en,kCbYl5pQlVo,23,apple-icecream-feta,false,true,Porutuguese
en,l8p4Fxr6MMk,23,apple-icecream-feta,false,false,Porutuguese
en,w5Z52cLs_ZY,23,apple-icecream-feta,false,true,Porutuguese
en,dpSc-ETSDyc,23,apple-icecream-feta,false,true,Porutuguese
en,7tl9mwMfF3s,23,apple-icecream-feta,false,true,Porutuguese
en,LOCesf8Tzl4,23,apple-icecream-feta,false,true,Porutuguese
en,hRbAz6Y4bKk,23,apple-icecream-feta,false,false,Porutuguese
en,oXYbvA8X3as,23,apple-icecream-feta,false,false,Porutuguese
en,-HWdfLKxaak,23,apple-icecream-feta,false,true,Porutuguese
en,PPgcSYf8qQU,23,apple-icecream-feta,false,true,Porutuguese
en,Y10vCOXxtds,23,apple-icecream-feta,false,false,Porutuguese
en,EyY3M0SRHCE,23,apple-icecream-feta,false,false,Porutuguese
en,S1aEPClsmDM,23,apple-icecream-feta,false,true,Porutuguese
en,hTGdkiXtenI,23,apple-icecream-feta,false,false,Porutuguese
en,bEIvwCCMsEY,23,apple-icecream-feta,false,false,Porutuguese
en,tQ1WV30EQyA,23,apple-icecream-feta,false,true,Porutuguese
en,xo5Xk8ftWwo,23,apple-icecream-feta,false,false,Porutuguese
en,VSluh8yxlT0,23,apple-icecream-feta,false,false,Porutuguese
en,VfT1IaMZX4A,23,apple-icecream-feta,false,true,Porutuguese
en,G7rTqS4hwHE,23,apple-icecream-feta,false,true,Porutuguese
en,vp3A_8vywC0,23,apple-icecream-feta,false,false,Porutuguese
en,VXvGs6kOmjA,23,apple-icecream-feta,false,true,Porutuguese
en,fngG7zLiUgs,23,apple-icecream-feta,false,false,Porutuguese
en,_R291Ik1aMI,23,apple-icecream-feta,false,false,Porutuguese
en,5EbqeOzwgCk,23,apple-icecream-feta,false,false,Porutuguese
en,ww7-6_FrL-4,23,apple-icecream-feta,false,false,Porutuguese
en,AwVLTqBgWzc,23,apple-icecream-feta,false,false,Porutuguese
en,ofH775o5HUE,23,apple-icecream-feta,false,true,Porutuguese
en,s6HzRK5lBPU,23,apple-icecream-feta,false,false,Porutuguese
en,0K9ct6svbsg,23,apple-icecream-feta,false,false,Porutuguese
en,4_0jTq_q6-I,23,apple-icecream-feta,false,false,Porutuguese
en,wp4h6aW4AMU,23,apple-icecream-feta,false,false,Porutuguese
en,8_zXzu4ILGk,23,apple-icecream-feta,false,false,Porutuguese
en,8zpwN4fPoFs,23,apple-icecream-feta,false,true,Porutuguese
en,HOnBqQhhZSw,23,apple-icecream-feta,false,false,Porutuguese
en,chEaAIABYE8,23,apple-icecream-feta,false,false,Porutuguese
en,lJwnZgUVCtk,23,apple-icecream-feta,false,false,Porutuguese
en,bbhiYH3sRk4,23,apple-icecream-feta,false,false,Porutuguese
en,fAoCu0nn0Cg,23,apple-icecream-feta,false,false,Porutuguese
en,gINhBcOEowc,23,apple-icecream-feta,false,false,Porutuguese
en,G3U5CZbfaBc,23,apple-icecream-feta,false,false,Porutuguese
en,OT50R2W0XHo,23,apple-icecream-feta,false,false,Porutuguese
en,yhapWmzGXUs,23,apple-icecream-feta,false,false,Porutuguese
en,pMP5SeCbFx8,23,apple-icecream-feta,false,false,Porutuguese
en,OxhFThUFmkw,23,apple-icecream-feta,false,false,Porutuguese
en,qtbVsCTLWkc,23,apple-icecream-feta,false,false,Porutuguese
en,lBrMIK9Jb9w,23,apple-icecream-feta,false,false,Porutuguese
en,_r6Y9CtDbQY,23,apple-icecream-feta,false,false,Porutuguese
en,QBdJQC-d5jY,23,apple-icecream-feta,false,false,Porutuguese
en,E-yvAU1cJTo,23,apple-icecream-feta,false,false,Porutuguese
en,nCvgembLOEQ,23,apple-icecream-feta,false,false,Porutuguese
en,IBat5HvT5D8,23,apple-icecream-feta,false,false,Porutuguese
en,HyERMJRJFgM,23,apple-icecream-feta,false,false,Porutuguese
en,w_1fwPHI2jc,23,apple-icecream-feta,false,false,Porutuguese
en,tzd7wIHfUrk,23,apple-icecream-feta,false,false,Porutuguese
en,S9AnH6hgHpA,23,apple-icecream-feta,false,false,Porutuguese
en,yNyxR9eQR7o,23,apple-icecream-feta,false,false,Porutuguese
en,zdjZgSt8X9I,23,apple-icecream-feta,false,false,Porutuguese
en,R6pdo1zOFRs,23,apple-icecream-feta,false,false,Porutuguese
en,sZcLYOhxIyY,23,apple-icecream-feta,true,true,Arabic
en,HxI2TxhhS9A,23,apple-icecream-feta,true,true,Arabic
en,zun-CRis3gg,23,apple-icecream-feta,true,false,Arabic
en,zJmHAdsgdDM,23,apple-icecream-feta,true,false,Arabic
en,GOGru_4z1Vc,23,apple-icecream-feta,true,false,Arabic
en,PWzbArPgo-o,23,apple-icecream-feta,true,false,Arabic
en,n3Y4UiLmD1k,23,apple-icecream-feta,true,true,Arabic
en,X9qDKcUaPUo,23,apple-icecream-feta,true,false,Arabic
en,4VWh8P0ujB4,23,apple-icecream-feta,true,false,Arabic
en,Fqw-9yMV0sI,23,apple-icecream-feta,true,false,Arabic
en,11h2wtRTFQc,23,apple-icecream-feta,true,false,Arabic
en,sEWnGIQTIII,23,apple-icecream-feta,true,true,Arabic
en,_C14eXiZQWo,23,apple-icecream-feta,true,false,Arabic
en,spspuCYrHn8,23,apple-icecream-feta,true,true,Arabic
en,0EgmBXnKqUE,23,apple-icecream-feta,true,true,Arabic
en,-l6MCyFaFk8,23,apple-icecream-feta,true,false,Arabic
en,okg7uq_HrhQ,23,apple-icecream-feta,true,false,Arabic
en,-78vd0Sf-BI,23,apple-icecream-feta,true,true,Arabic
en,UHml_J1PN9Y,23,apple-icecream-feta,true,false,Arabic
en,lrBG_Ma_tTs,23,apple-icecream-feta,true,true,Arabic
en,HpGG14LVcdk,23,apple-icecream-feta,false,true,Arabic
en,8Z4jg38s4TI,23,apple-icecream-feta,false,false,Arabic
en,ax4iE-_HwgM,23,apple-icecream-feta,false,false,Arabic
en,4sPPXkp2oKg,23,apple-icecream-feta,false,true,Arabic
en,8dlj6nNFMWA,23,apple-icecream-feta,false,true,Arabic
en,JvEA9nJyF88,23,apple-icecream-feta,false,true,Arabic
en,Aia2QivsoeY,23,apple-icecream-feta,false,false,Arabic
en,-EMGv2Mdec0,23,apple-icecream-feta,false,false,Arabic
en,her4nBU9uPg,23,apple-icecream-feta,false,false,Arabic
en,UMDHM8_o-ow,23,apple-icecream-feta,false,true,Arabic
en,B9Q_LJMzK6s,23,apple-icecream-feta,false,false,Arabic
en,drGD5s2RS3s,23,apple-icecream-feta,false,true,Arabic
en,7FiCZKeBtEo,23,apple-icecream-feta,false,true,Arabic
en,Br9EqpcRkrs,23,apple-icecream-feta,false,false,Arabic
en,mHsWEv6WzOE,23,apple-icecream-feta,false,false,Arabic
en,27sJqBiQD5Q,23,apple-icecream-feta,false,false,Arabic
en,j1J0JO2Vh0o,23,apple-icecream-feta,false,false,Arabic
en,J_kRvuZ_fcc,23,apple-icecream-feta,false,true,Arabic
en,OLdvIXvzbeQ,23,apple-icecream-feta,false,false,Arabic
en,h1A1vymjA90,23,apple-icecream-feta,false,false,Arabic
en,Zb-X-mXBxPc,23,apple-icecream-feta,false,false,Arabic
en,V8YDtGOvBi8,23,apple-icecream-feta,false,true,Arabic
en,Ow4k-75PA0U,23,apple-icecream-feta,false,true,Arabic
en,jVdf4IcDjbw,23,apple-icecream-feta,false,true,Arabic
en,v2DPWX8QXrU,23,apple-icecream-feta,false,false,Arabic
en,yf1NE-cp7KE,23,apple-icecream-feta,false,false,Arabic
en,ElnUUs1pWRs,23,apple-icecream-feta,false,false,Arabic
en,rxMAYlNGTzI,23,apple-icecream-feta,false,false,Arabic
en,o-xWcoSYaxc,23,apple-icecream-feta,false,false,Arabic
en,f6RC-U3RUyU,23,apple-icecream-feta,false,false,Arabic
en,Uojt65Nnt3E,23,apple-icecream-feta,false,false,Arabic
en,fAoCu0nn0Cg,23,apple-icecream-feta,false,false,Arabic
en,bbhiYH3sRk4,23,apple-icecream-feta,false,false,Arabic
en,nEYM-r_aiJ4,23,apple-icecream-feta,false,false,Arabic
en,t6rl4_CLXgg,23,apple-icecream-feta,false,false,Arabic
en,tvLE-RIpAIE,23,apple-icecream-feta,false,true,Arabic
en,dkLApaB5tBA,23,apple-icecream-feta,false,false,Arabic
en,IKHzWTecfnU,23,apple-icecream-feta,false,false,Arabic
en,UCtwBt12IOo,23,apple-icecream-feta,false,false,Arabic
en,ss9svD5krf8,23,apple-icecream-feta,false,false,Arabic
en,WugYUD6fff0,23,apple-icecream-feta,false,false,Arabic
en,ILa1YvBnKek,23,apple-icecream-feta,false,false,Arabic
en,fY-rIz2dLnk,23,apple-icecream-feta,false,false,Arabic
en,xQfVBPQY3ZI,23,apple-icecream-feta,false,false,Arabic
en,fUh_CI3K-30,23,apple-icecream-feta,false,false,Arabic
en,CcNnshAyW8Y,23,apple-icecream-feta,false,false,Arabic
en,n8kVOt899c4,23,apple-icecream-feta,false,false,Arabic
en,wS3amdZces8,23,apple-icecream-feta,false,false,Arabic
en,YjjrljQZKbk,23,apple-icecream-feta,false,false,Arabic
en,y_SaE1ATLsA,23,apple-icecream-feta,false,false,Arabic
en,uB4D1j_nQFs,23,apple-icecream-feta,false,false,Arabic
en,ItkSRZUdmwg,23,apple-icecream-feta,false,false,Arabic
en,C0OyXM4X8co,23,apple-icecream-feta,false,false,Arabic
en,K5Pr8IauO1g,23,apple-icecream-feta,false,false,Arabic
en,YQkadyTf3zU,23,apple-icecream-feta,false,false,Arabic
en,OKvYSqucSq4,23,apple-icecream-feta,false,false,Arabic
en,OOOcJGar2zI,23,apple-icecream-feta,false,false,Arabic
en,8_zXzu4ILGk,23,apple-icecream-feta,false,false,Arabic
en,PzHpBwCI4PU,23,apple-icecream-feta,false,false,Arabic
en,ZnV0ho_GLC8,23,apple-icecream-feta,false,false,Arabic
en,O6jXCHj4hXg,23,apple-icecream-feta,false,false,Arabic
en,p8qugYSfYNU,23,apple-icecream-feta,false,false,Arabic
en,jYXlPNayjRM,23,apple-icecream-feta,false,false,Arabic
en,yi7KGA_i2r8,23,apple-icecream-feta,false,false,Arabic
en,JHrVQN30ZVo,23,apple-icecream-feta,false,false,Arabic
en,0N7SBfTsI3s,23,apple-icecream-feta,false,false,Arabic
en,Ppi0VxZnLw4,23,apple-icecream-feta,false,false,Arabic
en,tOMPepuEE6M,23,apple-icecream-feta,false,false,Arabic
en,9gb6KJYFJiw,23,apple-icecream-feta,false,false,Arabic
en,ZYgdSZjL_yg,23,apple-icecream-feta,false,false,Arabic
en,2Zb5VqARLWY,23,apple-icecream-feta,false,false,Arabic
en,CkfnZjHmSD4,23,apple-icecream-feta,false,false,Arabic
en,oLuXI0amaOA,23,apple-icecream-feta,false,false,Arabic
en,3Sac7eePWuQ,23,apple-icecream-feta,false,false,Arabic
en,cIACJYp8wVo,23,apple-icecream-feta,false,false,Arabic
en,TLxpI_Z3UD4,23,apple-icecream-feta,false,false,Arabic
en,eLvJy_evtxs,23,apple-icecream-feta,false,false,Arabic
en,k7k7iQKhYFg,23,custard-cranberry-kebab,true,true,Chinese
en,0u3xH5MN12k,23,custard-cranberry-kebab,true,true,Chinese
en,EhDzvTvVyko,23,custard-cranberry-kebab,true,true,Chinese
en,QH680p8Aor0,23,custard-cranberry-kebab,true,true,Chinese
en,tDpitRBUrB8,23,custard-cranberry-kebab,true,true,Chinese
en,LPOpdbwiaiY,23,custard-cranberry-kebab,true,true,Chinese
en,73bodQsA4IY,23,custard-cranberry-kebab,true,false,Chinese
en,iX0ilDtZu6w,23,custard-cranberry-kebab,true,true,Chinese
en,OeeGU5EJUF8,23,custard-cranberry-kebab,true,true,Chinese
en,ix5uwV_P4CQ,23,custard-cranberry-kebab,true,true,Chinese
en,Tf-yKUwQZvo,23,custard-cranberry-kebab,true,false,Chinese
en,yNCEqTqRR_w,23,custard-cranberry-kebab,true,true,Chinese
en,TIQ6YmJ9lkA,23,custard-cranberry-kebab,true,true,Chinese
en,q-tR_7_HNHg,23,custard-cranberry-kebab,true,true,Chinese
en,2usXxGaKNX0,23,custard-cranberry-kebab,true,false,Chinese
en,RHIjoHnrhNI,23,custard-cranberry-kebab,true,true,Chinese
en,39kuCQYUNBc,23,custard-cranberry-kebab,true,true,Chinese
en,YAa041ZDjOg,23,custard-cranberry-kebab,true,true,Chinese
en,AkOhn0rQZrU,23,custard-cranberry-kebab,true,false,Chinese
en,6DhqPPzi6Gg,23,custard-cranberry-kebab,true,false,Chinese
en,_m_KCEBQv3s,23,custard-cranberry-kebab,false,true,Chinese
en,ISKCVAajPbw,23,custard-cranberry-kebab,false,false,Chinese
en,riRZ__8MF7c,23,custard-cranberry-kebab,false,true,Chinese
en,eBIKp8sTLoM,23,custard-cranberry-kebab,false,false,Chinese
en,NEmAB7UUGHY,23,custard-cranberry-kebab,false,true,Chinese
en,KbEbPv3n23Q,23,custard-cranberry-kebab,false,true,Chinese
en,HmV6Wv3W02o,23,custard-cranberry-kebab,false,true,Chinese
en,_DtDAXVF4EM,23,custard-cranberry-kebab,false,true,Chinese
en,07QmTs9S68Y,23,custard-cranberry-kebab,false,false,Chinese
en,B02HP5iP2qQ,23,custard-cranberry-kebab,false,false,Chinese
en,zuy8uxqIeWI,23,custard-cranberry-kebab,false,true,Chinese
en,PGhriTj1tOk,23,custard-cranberry-kebab,false,false,Chinese
en,s3-d8blfcjI,23,custard-cranberry-kebab,false,true,Chinese
en,g0gaMqh2LEU,23,custard-cranberry-kebab,false,false,Chinese
en,wgVOgGLtPtc,23,custard-cranberry-kebab,false,false,Chinese
en,4Xx74kNnKYQ,23,custard-cranberry-kebab,false,false,Chinese
en,B1KgBx8s5Lk,23,custard-cranberry-kebab,false,true,Chinese
en,NouIEadCyrg,23,custard-cranberry-kebab,false,false,Chinese
en,dRvxa7NDLvY,23,custard-cranberry-kebab,false,false,Chinese
en,96Y3XBrcsNM,23,custard-cranberry-kebab,false,false,Chinese
en,0FLEEWqC87k,23,custard-cranberry-kebab,false,false,Chinese
en,9WmJwoUHfxQ,23,custard-cranberry-kebab,false,false,Chinese
en,qwd9C_S2j_c,23,custard-cranberry-kebab,false,false,Chinese
en,FZ8kIUzDySM,23,custard-cranberry-kebab,false,true,Chinese
en,mx8ZDMb5MBg,23,custard-cranberry-kebab,false,false,Chinese
en,rOrqp2S73KU,23,custard-cranberry-kebab,false,true,Chinese
en,27RbJzsEOgw,23,custard-cranberry-kebab,false,true,Chinese
en,j1koYEz4DVM,23,custard-cranberry-kebab,false,false,Chinese
en,-bffAtwfF8Y,23,custard-cranberry-kebab,false,false,Chinese
en,lPcU_zrl_Mk,23,custard-cranberry-kebab,false,false,Chinese
en,uNH4rFgmoO0,23,custard-cranberry-kebab,false,false,Chinese
en,JRYRYRU0oCI,23,custard-cranberry-kebab,false,false,Chinese
en,1e-6qYgOa14,23,custard-cranberry-kebab,false,false,Chinese
en,0nw9hrUuymo,23,custard-cranberry-kebab,false,false,Chinese
en,a_iiX_BM710,23,custard-cranberry-kebab,false,false,Chinese
en,q438sB1JsIg,23,custard-cranberry-kebab,false,false,Chinese
en,iAM_c18nqjs,23,custard-cranberry-kebab,false,false,Chinese
en,OlWuglntA8o,23,custard-cranberry-kebab,false,false,Chinese
en,1q6TGSwMBxw,23,custard-cranberry-kebab,false,false,Chinese
en,p24_Qa7Htaw,23,custard-cranberry-kebab,false,false,Chinese
en,ltlcmSWzALY,23,custard-cranberry-kebab,true,true,Spanish
en,riYB5xFRHgg,23,custard-cranberry-kebab,true,true,Spanish
en,-PUT0hZiZEw,23,custard-cranberry-kebab,true,true,Spanish
en,-LKVUarhtvE,23,custard-cranberry-kebab,true,false,Spanish
en,Y36en98lbNw,23,custard-cranberry-kebab,true,true,Spanish
en,m3hsaL4GZ4M,23,custard-cranberry-kebab,true,true,Spanish
en,JCMYjez93pk,23,custard-cranberry-kebab,true,true,Spanish
en,Re7XOFerw3U,23,custard-cranberry-kebab,true,false,Spanish
en,SVQpEiOWIhE,23,custard-cranberry-kebab,true,true,Spanish
en,G1LoovRQQS4,23,custard-cranberry-kebab,true,true,Spanish
en,TxNwYce6WoM,23,custard-cranberry-kebab,true,true,Spanish
en,CmKNrXymJzY,23,custard-cranberry-kebab,true,true,Spanish
en,8UDPGYUV4sE,23,custard-cranberry-kebab,true,true,Spanish
en,edL8glxnD6A,23,custard-cranberry-kebab,true,false,Spanish
en,OACefvoAOlc,23,custard-cranberry-kebab,true,false,Spanish
en,TBuHqj-S9F4,23,custard-cranberry-kebab,true,true,Spanish
en,9qx_NWTVZkw,23,custard-cranberry-kebab,true,false,Spanish
en,V6sKl6WtwYI,23,custard-cranberry-kebab,true,false,Spanish
en,sJ49HkgFylc,23,custard-cranberry-kebab,true,true,Spanish
en,gkoo5PbwO_E,23,custard-cranberry-kebab,true,true,Spanish
en,b07gvHqI47Q,23,custard-cranberry-kebab,false,false,Spanish
en,AhJpNEfIFYo,23,custard-cranberry-kebab,false,true,Spanish
en,34Sy2L6cxj0,23,custard-cranberry-kebab,false,false,Spanish
en,tIesBQE8kP0,23,custard-cranberry-kebab,false,false,Spanish
en,8wRJUVkSqZg,23,custard-cranberry-kebab,false,true,Spanish
en,su7KrrYVkSo,23,custard-cranberry-kebab,false,false,Spanish
en,tCMLOV_0P4k,23,custard-cranberry-kebab,false,true,Spanish
en,GU67Z63wOJ4,23,custard-cranberry-kebab,false,true,Spanish
en,NSes7TI_Pkk,23,custard-cranberry-kebab,false,true,Spanish
en,yQXPGgh0WMk,23,custard-cranberry-kebab,false,true,Spanish
en,CIbrpB6Gy2I,23,custard-cranberry-kebab,false,false,Spanish
en,4ESWLnxyZUo,23,custard-cranberry-kebab,false,false,Spanish
en,WKkkyLM0BYs,23,custard-cranberry-kebab,false,true,Spanish
en,PWTLSp7WOJY,23,custard-cranberry-kebab,false,false,Spanish
en,nrh3MpJoo6M,23,custard-cranberry-kebab,false,false,Spanish
en,B_Gzc2Z7uQY,23,custard-cranberry-kebab,false,true,Spanish
en,goYJEiModg8,23,custard-cranberry-kebab,false,false,Spanish
en,ZjQhoSQ52QI,23,custard-cranberry-kebab,false,false,Spanish
en,L77aeJw78g0,23,custard-cranberry-kebab,false,false,Spanish
en,3q4eitPRi-Q,23,custard-cranberry-kebab,false,false,Spanish
en,OOJqHPfG7pA,23,custard-cranberry-kebab,true,true,English
en,s6y7zf9Lx-w,23,custard-cranberry-kebab,true,false,English
en,S0uyXfCM7Ew,23,custard-cranberry-kebab,true,false,English
en,1AElONvi9WQ,23,custard-cranberry-kebab,true,false,English
en,izwomieBwG0,23,custard-cranberry-kebab,true,false,English
en,84HwzwY-Fx0,23,custard-cranberry-kebab,true,false,English
en,ouAccsTzlGU,23,custard-cranberry-kebab,true,false,English
en,G9oqvJ3iXGI,23,custard-cranberry-kebab,true,false,English
en,8ZrOOBShO-g,23,custard-cranberry-kebab,true,false,English
en,I5-dI74zxPg,23,custard-cranberry-kebab,true,false,English
en,RzOozSsTetE,23,custard-cranberry-kebab,true,false,English
en,b0IuTL3Z-kk,23,custard-cranberry-kebab,true,false,English
en,qNIMP5qeW3A,23,custard-cranberry-kebab,true,false,English
en,2JsWf-2nN1Y,23,custard-cranberry-kebab,true,true,English
en,T7TGH2rO9-Y,23,custard-cranberry-kebab,true,true,English
en,fgBla7RepXU,23,custard-cranberry-kebab,true,false,English
en,JDTh52yRSIA,23,custard-cranberry-kebab,true,false,English
en,xdZtMgpxnPI,23,custard-cranberry-kebab,true,true,English
en,GGowUgT0Fr4,23,custard-cranberry-kebab,true,false,English
en,C1sbp5oyVh4,23,custard-cranberry-kebab,true,false,English
en,Tq88pZ3qthY,23,custard-cranberry-kebab,false,false,English
en,h9d86ocFlxE,23,custard-cranberry-kebab,false,false,English
en,yTCOSqHxV7M,23,custard-cranberry-kebab,false,false,English
en,S0U5kzYWbSE,23,custard-cranberry-kebab,false,false,English
en,PHV4ukogdE0,23,custard-cranberry-kebab,false,false,English
en,28ZN0wsfBpk,23,custard-cranberry-kebab,false,false,English
en,1APwq1df6Mw,23,custard-cranberry-kebab,false,false,English
en,4lpvrBAUx6o,23,custard-cranberry-kebab,false,false,English
en,DW4B7s2ZdBg,23,custard-cranberry-kebab,false,true,English
en,-xPiXe43Y14,23,custard-cranberry-kebab,false,false,English
en,yhB9D06_ef4,23,custard-cranberry-kebab,false,false,English
en,MilI_5TQBY4,23,custard-cranberry-kebab,false,false,English
en,GIcCypc3bmU,23,custard-cranberry-kebab,false,false,English
en,6sOUg4Tg6kE,23,custard-cranberry-kebab,false,true,English
en,ZBXSC30pmQY,23,custard-cranberry-kebab,false,true,English
en,MPONnXFCtCM,23,custard-cranberry-kebab,false,false,English
en,qBMTtI8Z6CE,23,custard-cranberry-kebab,false,false,English
en,EJDYz2Cd9dE,23,custard-cranberry-kebab,false,false,English
en,0XPQlUXosaA,23,custard-cranberry-kebab,false,true,English
en,dkozG3IcXUU,23,custard-cranberry-kebab,false,true,English
en,riYB5xFRHgg,23,custard-cranberry-kebab,true,true,Porutuguese
en,KmTGylRZN6Q,23,custard-cranberry-kebab,true,true,Porutuguese
en,Yve6ffBoRG0,23,custard-cranberry-kebab,true,false,Porutuguese
en,0SNw_uyurCo,23,custard-cranberry-kebab,true,false,Porutuguese
en,roC9qqxJCo0,23,custard-cranberry-kebab,true,false,Porutuguese
en,YEvPmAu8u14,23,custard-cranberry-kebab,true,true,Porutuguese
en,ePiRtMx6ulQ,23,custard-cranberry-kebab,true,true,Porutuguese
en,G1LoovRQQS4,23,custard-cranberry-kebab,true,true,Porutuguese
en,e8wC_KvbVXo,23,custard-cranberry-kebab,true,true,Porutuguese
en,FWCVCL0U7sE,23,custard-cranberry-kebab,true,false,Porutuguese
en,79OGOlJw-VQ,23,custard-cranberry-kebab,true,true,Porutuguese
en,IxJKQVUgWWA,23,custard-cranberry-kebab,true,false,Porutuguese
en,iKB7K3UiPrs,23,custard-cranberry-kebab,true,false,Porutuguese
en,-HWdfLKxaak,23,custard-cranberry-kebab,true,true,Porutuguese
en,0qVTIUAV9O4,23,custard-cranberry-kebab,true,false,Porutuguese
en,ZHXxxsl1H6A,23,custard-cranberry-kebab,true,false,Porutuguese
